Magnetic Field X [µT],Magnetic Field Y [µT],Magnetic Field Z [µT],Sample time [seg]
-100.926,-101.66901,-182.632,2025-02-16 16:30:38.404
-100.548004,-100.782005,-182.66101,2025-02-16 16:30:38.408
-101.024,-100.505005,-181.908,2025-02-16 16:30:38.416
-102.31801,-101.69701,-182.14801,2025-02-16 16:30:38.424
-103.006004,-101.66,-182.30801,2025-02-16 16:30:38.431
-102.59601,-100.454,-182.927,2025-02-16 16:30:38.439
-102.55701,-102.145004,-182.022,2025-02-16 16:30:38.448
-102.545006,-102.04001,-182.37001,2025-02-16 16:30:38.456
-101.879005,-101.345,-183.742,2025-02-16 16:30:38.464
-102.229004,-100.733,-182.42902,2025-02-16 16:30:38.472
-103.130005,-99.76,-182.65901,2025-02-16 16:30:38.480
-103.191,-101.577,-183.126,2025-02-16 16:30:38.487
-102.90201,-101.538,-181.50801,2025-02-16 16:30:38.496
-102.412,-100.537,-182.10901,2025-02-16 16:30:38.504
-102.02701,-100.831,-184.24,2025-02-16 16:30:38.513
-102.15501,-99.98801,-183.384,2025-02-16 16:30:38.521
-103.11101,-99.43001,-181.19101,2025-02-16 16:30:38.528
-104.06901,-101.337006,-181.938,2025-02-16 16:30:38.535
-104.593,-101.712006,-182.63501,2025-02-16 16:30:38.544
-104.08401,-101.55501,-182.61201,2025-02-16 16:30:38.552
-103.247,-101.162,-183.955,2025-02-16 16:30:38.559
-104.05501,-100.289,-184.63101,2025-02-16 16:30:38.569
-104.315,-100.950005,-184.15001,2025-02-16 16:30:38.576
-103.923004,-100.90501,-183.09901,2025-02-16 16:30:38.585
-104.11101,-101.879005,-182.938,2025-02-16 16:30:38.592
-104.202,-101.781006,-182.835,2025-02-16 16:30:38.601
-103.41601,-100.630005,-181.253,2025-02-16 16:30:38.608
-103.003006,-100.372,-180.44101,2025-02-16 16:30:38.616
-102.97401,-100.16501,-181.824,2025-02-16 16:30:38.624
-102.382,-100.331,-183.72101,2025-02-16 16:30:38.631
-102.33401,-100.854004,-183.11401,2025-02-16 16:30:38.640
-102.06901,-100.08201,-182.80101,2025-02-16 16:30:38.648
-102.219,-99.68201,-184.436,2025-02-16 16:30:38.656
-102.51401,-101.719,-182.61601,2025-02-16 16:30:38.664
-102.33401,-101.799,-181.113,2025-02-16 16:30:38.672
-102.22201,-100.62401,-181.977,2025-02-16 16:30:38.679
-101.91601,-101.66,-182.46701,2025-02-16 16:30:38.688
-101.087006,-102.32001,-182.14601,2025-02-16 16:30:38.696
-100.852005,-101.868004,-181.58601,2025-02-16 16:30:38.704
-101.76601,-102.175,-182.19801,2025-02-16 16:30:38.712
-101.43201,-101.94301,-184.47801,2025-02-16 16:30:38.719
-100.44401,-101.836006,-182.82,2025-02-16 16:30:38.727
-100.122,-102.424,-179.90501,2025-02-16 16:30:38.736
-100.465004,-102.994,-180.69301,2025-02-16 16:30:38.744
-99.23501,-103.731,-181.942,2025-02-16 16:30:38.752
-98.093,-102.137,-183.10901,2025-02-16 16:30:38.760
-98.64101,-100.372,-181.192,2025-02-16 16:30:38.767
-98.07201,-101.578,-179.024,2025-02-16 16:30:38.775
-97.65301,-103.675,-180.93001,2025-02-16 16:30:38.784
-98.035,-103.61301,-182.10101,2025-02-16 16:30:38.792
-97.08501,-103.935005,-180.535,2025-02-16 16:30:38.801
-97.618004,-104.303,-179.86002,2025-02-16 16:30:38.809
-97.201004,-104.047005,-179.50601,2025-02-16 16:30:38.816
-96.259,-105.769005,-180.714,2025-02-16 16:30:38.823
-97.18001,-106.07001,-180.298,2025-02-16 16:30:38.832
-96.90201,-104.017006,-179.48901,2025-02-16 16:30:38.840
-95.975006,-103.836006,-182.18501,2025-02-16 16:30:38.848
-95.164,-104.712006,-182.08,2025-02-16 16:30:38.856
-95.268005,-104.718,-181.40001,2025-02-16 16:30:38.863
-95.336006,-104.409004,-181.88101,2025-02-16 16:30:38.871
-95.217,-104.06901,-180.40701,2025-02-16 16:30:38.880
-94.93001,-105.204,-179.40501,2025-02-16 16:30:38.887
-94.630005,-105.29001,-180.86801,2025-02-16 16:30:38.896
-94.51,-105.18201,-182.468,2025-02-16 16:30:38.904
-94.675,-105.94501,-182.89001,2025-02-16 16:30:38.912
-94.159004,-105.678,-182.41501,2025-02-16 16:30:38.921
-93.19601,-104.836006,-181.947,2025-02-16 16:30:38.928
-93.756004,-104.467,-182.005,2025-02-16 16:30:38.936
-93.020004,-105.02701,-181.238,2025-02-16 16:30:38.945
-92.90201,-105.86201,-180.608,2025-02-16 16:30:38.953
-94.187004,-106.94601,-180.62502,2025-02-16 16:30:38.959
-93.776,-106.801,-180.951,2025-02-16 16:30:38.968
-94.145004,-105.575005,-183.10701,2025-02-16 16:30:38.976
-94.817,-106.496,-183.781,2025-02-16 16:30:38.984
-94.077,-105.884,-182.626,2025-02-16 16:30:38.992
-93.02701,-104.076004,-182.09601,2025-02-16 16:30:39.002
-93.676,-104.671005,-181.873,2025-02-16 16:30:39.007
-94.609,-105.078,-181.22202,2025-02-16 16:30:39.015
-94.742004,-105.40501,-180.52501,2025-02-16 16:30:39.024
-93.86301,-104.47,-180.86801,2025-02-16 16:30:39.033
-92.913,-103.84801,-181.302,2025-02-16 16:30:39.040
-93.244,-105.37301,-181.91801,2025-02-16 16:30:39.048
-93.72,-106.271,-182.123,2025-02-16 16:30:39.055
-93.336006,-105.38901,-183.06601,2025-02-16 16:30:39.063
-93.315,-104.116005,-183.828,2025-02-16 16:30:39.072
-92.991005,-104.706,-181.25601,2025-02-16 16:30:39.080
-91.828,-106.078,-181.09901,2025-02-16 16:30:39.088
-91.801,-105.87,-182.253,2025-02-16 16:30:39.095
-92.37401,-105.490005,-180.483,2025-02-16 16:30:39.103
-92.692,-105.73501,-180.60301,2025-02-16 16:30:39.111
-91.942,-106.30701,-181.893,2025-02-16 16:30:39.120
-90.839005,-106.087006,-181.035,2025-02-16 16:30:39.128
-90.596,-105.52701,-180.367,2025-02-16 16:30:39.136
-91.62601,-104.885,-180.47101,2025-02-16 16:30:39.146
-91.623,-104.773,-179.563,2025-02-16 16:30:39.152
-90.915,-105.771,-180.37201,2025-02-16 16:30:39.159
-91.239006,-106.12601,-181.05801,2025-02-16 16:30:39.167
-91.329,-104.969,-181.591,2025-02-16 16:30:39.177
-91.703,-104.684006,-181.06001,2025-02-16 16:30:39.195
-91.757,-105.100006,-178.751,2025-02-16 16:30:39.195
-90.816,-104.58501,-179.294,2025-02-16 16:30:39.200
-90.936005,-104.924,-180.65302,2025-02-16 16:30:39.208
-91.511,-106.893005,-180.343,2025-02-16 16:30:39.216
-91.671005,-107.42901,-178.49101,2025-02-16 16:30:39.223
-91.359,-106.23401,-179.45801,2025-02-16 16:30:39.233
-91.149,-106.22401,-181.046,2025-02-16 16:30:39.240
-91.72301,-105.95701,-180.41301,2025-02-16 16:30:39.247
-91.628006,-106.059006,-181.201,2025-02-16 16:30:39.256
-91.022,-105.89001,-180.71501,2025-02-16 16:30:39.264
-90.66,-106.16501,-179.417,2025-02-16 16:30:39.272
-90.923004,-106.94,-180.074,2025-02-16 16:30:39.280
-91.939,-106.310005,-182.35,2025-02-16 16:30:39.289
-91.719,-106.077,-182.578,2025-02-16 16:30:39.295
-90.546005,-106.052,-180.10301,2025-02-16 16:30:39.304
-90.11201,-105.811005,-182.37701,2025-02-16 16:30:39.312
-89.29401,-105.633,-183.82301,2025-02-16 16:30:39.320
-89.087006,-105.38801,-181.994,2025-02-16 16:30:39.328
-90.216,-105.817,-181.697,2025-02-16 16:30:39.336
-89.422005,-105.73401,-180.96501,2025-02-16 16:30:39.344
-89.342,-105.938,-180.94801,2025-02-16 16:30:39.351
-90.48,-106.475006,-180.87401,2025-02-16 16:30:39.360
-90.05501,-106.11101,-180.29701,2025-02-16 16:30:39.369
-89.34901,-105.817,-178.32501,2025-02-16 16:30:39.377
-89.337006,-105.827,-180.154,2025-02-16 16:30:39.384
-89.73701,-105.981,-181.54301,2025-02-16 16:30:39.391
-89.704,-105.548004,-180.766,2025-02-16 16:30:39.401
-89.567,-105.108,-180.55501,2025-02-16 16:30:39.408
-90.423004,-105.715004,-179.201,2025-02-16 16:30:39.417
-90.005005,-106.636,-180.033,2025-02-16 16:30:39.424
-88.698006,-106.4,-179.85,2025-02-16 16:30:39.433
-88.326004,-106.68301,-180.03801,2025-02-16 16:30:39.440
-88.340004,-106.90201,-180.826,2025-02-16 16:30:39.448
-89.483,-106.37501,-180.473,2025-02-16 16:30:39.456
-89.408005,-106.69,-181.136,2025-02-16 16:30:39.464
-88.842,-106.950005,-180.51201,2025-02-16 16:30:39.472
-88.663,-107.143005,-180.26001,2025-02-16 16:30:39.479
-87.97301,-106.23701,-182.21501,2025-02-16 16:30:39.489
-88.136,-106.886,-181.50002,2025-02-16 16:30:39.495
-87.762,-107.171005,-181.91602,2025-02-16 16:30:39.504
-87.858,-106.12501,-183.12901,2025-02-16 16:30:39.512
-89.086006,-106.449005,-181.587,2025-02-16 16:30:39.520
-87.885,-106.217,-180.49501,2025-02-16 16:30:39.528
-86.845,-105.576004,-179.32301,2025-02-16 16:30:39.535
-87.175,-105.927,-179.20901,2025-02-16 16:30:39.544
-87.129005,-106.563,-179.74,2025-02-16 16:30:39.552
-86.72401,-106.413,-179.151,2025-02-16 16:30:39.561
-86.187004,-107.10901,-179.87502,2025-02-16 16:30:39.570
-86.698006,-107.26401,-179.55501,2025-02-16 16:30:39.576
-87.117004,-106.343,-178.723,2025-02-16 16:30:39.585
-88.246,-106.88701,-179.906,2025-02-16 16:30:39.592
-87.12501,-106.567,-180.425,2025-02-16 16:30:39.600
-85.664,-106.73401,-179.06401,2025-02-16 16:30:39.608
-87.107,-107.411,-179.68701,2025-02-16 16:30:39.617
-86.138,-106.574005,-180.01901,2025-02-16 16:30:39.624
-85.679,-105.77601,-178.779,2025-02-16 16:30:39.632
-87.032005,-105.491005,-179.798,2025-02-16 16:30:39.640
-86.636,-106.739006,-181.64201,2025-02-16 16:30:39.649
-86.213005,-108.493004,-179.79301,2025-02-16 16:30:39.656
-87.092,-108.253006,-178.492,2025-02-16 16:30:39.665
-87.563,-107.036,-180.425,2025-02-16 16:30:39.672
-87.123,-106.56801,-180.654,2025-02-16 16:30:39.682
-86.031006,-106.455,-179.67601,2025-02-16 16:30:39.687
-85.12601,-107.315,-178.537,2025-02-16 16:30:39.696
-86.198006,-107.100006,-178.27501,2025-02-16 16:30:39.704
-87.047005,-106.65401,-178.47101,2025-02-16 16:30:39.713
-85.90501,-106.12,-179.11601,2025-02-16 16:30:39.720
-86.020004,-107.408005,-179.27501,2025-02-16 16:30:39.727
-86.81901,-108.547005,-178.8,2025-02-16 16:30:39.735
-86.137,-107.635,-179.72601,2025-02-16 16:30:39.745
-85.36101,-107.767006,-179.09601,2025-02-16 16:30:39.752
-86.100006,-107.088005,-177.927,2025-02-16 16:30:39.761
-86.214005,-107.317,-178.72101,2025-02-16 16:30:39.770
-85.955,-107.715004,-178.451,2025-02-16 16:30:39.778
-86.451004,-106.592,-177.979,2025-02-16 16:30:39.783
-85.187004,-106.896,-178.56601,2025-02-16 16:30:39.792
-84.97201,-107.83401,-178.953,2025-02-16 16:30:39.801
-85.61301,-107.37501,-180.509,2025-02-16 16:30:39.808
-85.789,-107.184006,-181.10301,2025-02-16 16:30:39.817
-86.594,-107.37301,-181.71501,2025-02-16 16:30:39.823
-85.452,-106.72401,-180.88101,2025-02-16 16:30:39.831
-84.706,-106.00201,-179.16101,2025-02-16 16:30:39.840
-85.84801,-106.65101,-179.99501,2025-02-16 16:30:39.848
-85.332,-106.385,-179.63501,2025-02-16 16:30:39.855
-85.124,-106.256004,-179.287,2025-02-16 16:30:39.864
-86.637,-107.68301,-179.526,2025-02-16 16:30:39.872
-87.26601,-108.17901,-180.90901,2025-02-16 16:30:39.879
-86.00201,-107.30801,-180.53801,2025-02-16 16:30:39.889
-85.411,-106.18101,-179.76701,2025-02-16 16:30:39.897
-86.060005,-105.716,-180.065,2025-02-16 16:30:39.903
-86.11,-106.135,-178.328,2025-02-16 16:30:39.913
-86.108,-107.19701,-178.149,2025-02-16 16:30:39.919
-85.494,-108.09501,-178.51302,2025-02-16 16:30:39.927
-85.595,-107.04401,-178.81201,2025-02-16 16:30:39.936
-86.560005,-105.881004,-181.574,2025-02-16 16:30:39.945
-86.797005,-106.331,-181.79102,2025-02-16 16:30:39.952
-86.339005,-106.592,-179.802,2025-02-16 16:30:39.961
-86.026,-107.518005,-179.84001,2025-02-16 16:30:39.967
-85.55801,-106.729004,-179.97202,2025-02-16 16:30:39.976
-85.979004,-106.981,-179.641,2025-02-16 16:30:39.984
-86.131004,-107.524,-179.046,2025-02-16 16:30:39.992
-86.631004,-106.397,-178.00201,2025-02-16 16:30:40.002
-86.816,-106.314,-178.82,2025-02-16 16:30:40.008
-86.566,-105.76,-179.18001,2025-02-16 16:30:40.016
-86.742004,-105.453,-178.29501,2025-02-16 16:30:40.023
-87.526,-105.42901,-179.147,2025-02-16 16:30:40.032
-88.158005,-105.80801,-178.70702,2025-02-16 16:30:40.041
-87.84801,-106.84701,-179.768,2025-02-16 16:30:40.048
-88.689,-106.407005,-181.10701,2025-02-16 16:30:40.056
-87.937004,-105.69,-180.41602,2025-02-16 16:30:40.064
-87.77901,-106.09701,-179.92401,2025-02-16 16:30:40.071
-88.714005,-106.50201,-178.93001,2025-02-16 16:30:40.080
-87.687004,-106.081,-178.77501,2025-02-16 16:30:40.088
-87.339005,-105.51501,-178.787,2025-02-16 16:30:40.096
-88.927,-105.566,-178.88501,2025-02-16 16:30:40.104
-88.80801,-105.341,-178.77701,2025-02-16 16:30:40.112
-88.50001,-106.26301,-178.01501,2025-02-16 16:30:40.119
-89.59701,-105.313,-178.82901,2025-02-16 16:30:40.128
-88.82101,-104.386,-178.835,2025-02-16 16:30:40.136
-88.40301,-105.191,-178.188,2025-02-16 16:30:40.145
-89.41,-105.51301,-179.83401,2025-02-16 16:30:40.152
-89.928,-106.838005,-179.445,2025-02-16 16:30:40.161
-89.829,-106.712006,-177.95901,2025-02-16 16:30:40.168
-88.44401,-105.733,-179.302,2025-02-16 16:30:40.177
-88.479004,-106.16501,-179.73601,2025-02-16 16:30:40.184
-90.173004,-107.281006,-178.518,2025-02-16 16:30:40.191
-89.757,-107.025,-178.05,2025-02-16 16:30:40.200
-88.728004,-105.545006,-178.759,2025-02-16 16:30:40.207
-89.314,-104.55601,-181.25801,2025-02-16 16:30:40.216
-89.50101,-105.531006,-181.21101,2025-02-16 16:30:40.223
-89.378006,-106.254005,-179.78801,2025-02-16 16:30:40.232
-89.01401,-105.47101,-179.354,2025-02-16 16:30:40.240
-89.184006,-105.16901,-179.38301,2025-02-16 16:30:40.248
-89.892006,-105.34701,-179.64601,2025-02-16 16:30:40.255
-89.675,-105.226006,-180.783,2025-02-16 16:30:40.263
-90.304,-105.606,-180.686,2025-02-16 16:30:40.271
-91.02801,-105.770004,-178.32101,2025-02-16 16:30:40.280
-91.07101,-105.25001,-179.613,2025-02-16 16:30:40.288
-90.206,-105.595,-180.33801,2025-02-16 16:30:40.301
-89.54301,-105.841,-179.251,2025-02-16 16:30:40.303
-90.274,-105.170006,-179.33801,2025-02-16 16:30:40.311
-91.310005,-104.524,-178.643,2025-02-16 16:30:40.321
-91.13801,-104.827,-178.84201,2025-02-16 16:30:40.328
-90.170006,-105.163,-179.904,2025-02-16 16:30:40.337
-90.618004,-104.67901,-180.419,2025-02-16 16:30:40.345
-91.421005,-104.87,-181.37401,2025-02-16 16:30:40.351
-91.872,-105.44301,-180.79701,2025-02-16 16:30:40.359
-91.851006,-105.115005,-179.671,2025-02-16 16:30:40.367
-92.43101,-104.95901,-179.60301,2025-02-16 16:30:40.377
-92.229004,-104.942,-180.04901,2025-02-16 16:30:40.384
-91.906006,-105.761,-180.093,2025-02-16 16:30:40.392
-91.54401,-106.15101,-180.27501,2025-02-16 16:30:40.401
-90.79201,-105.549,-180.835,2025-02-16 16:30:40.409
-90.526,-105.72301,-178.74901,2025-02-16 16:30:40.416
-90.899,-106.383,-176.44601,2025-02-16 16:30:40.424
-92.017006,-105.761,-178.38501,2025-02-16 16:30:40.432
-91.989006,-105.439,-178.28801,2025-02-16 16:30:40.440
-91.659004,-105.089005,-178.51701,2025-02-16 16:30:40.447
-91.468,-104.232,-180.501,2025-02-16 16:30:40.455
-91.283005,-104.315,-179.79701,2025-02-16 16:30:40.464
-91.11101,-104.619,-179.99701,2025-02-16 16:30:40.472
-91.02701,-104.826004,-180.43701,2025-02-16 16:30:40.480
-90.406006,-105.614006,-180.34901,2025-02-16 16:30:40.488
-90.648,-106.060005,-179.766,2025-02-16 16:30:40.496
-91.301,-104.53001,-179.90001,2025-02-16 16:30:40.503
-91.47,-104.115005,-178.792,2025-02-16 16:30:40.513
-92.165,-105.247,-178.88301,2025-02-16 16:30:40.520
-92.414,-105.803,-178.751,2025-02-16 16:30:40.527
-92.602005,-106.661,-177.11002,2025-02-16 16:30:40.535
-91.54401,-104.86101,-177.837,2025-02-16 16:30:40.545
-90.448006,-103.80501,-179.317,2025-02-16 16:30:40.551
-90.602005,-105.522,-179.45201,2025-02-16 16:30:40.560
-90.825005,-105.75201,-178.76701,2025-02-16 16:30:40.568
-91.12701,-105.781006,-178.55602,2025-02-16 16:30:40.575
-90.94501,-104.91701,-179.28201,2025-02-16 16:30:40.584
-91.538,-104.866005,-178.751,2025-02-16 16:30:40.591
-92.12701,-104.703,-177.42601,2025-02-16 16:30:40.601
-91.539,-103.689,-177.56401,2025-02-16 16:30:40.607
-89.684006,-104.04201,-178.339,2025-02-16 16:30:40.617
-89.704,-105.43201,-179.28601,2025-02-16 16:30:40.624
-91.329,-106.97301,-179.06801,2025-02-16 16:30:40.635
-89.951004,-106.104004,-180.863,2025-02-16 16:30:40.640
-89.30601,-104.44601,-180.921,2025-02-16 16:30:40.647
-90.078,-105.147,-178.755,2025-02-16 16:30:40.656
-89.408005,-106.575005,-179.656,2025-02-16 16:30:40.664
-88.717,-105.55401,-180.35901,2025-02-16 16:30:40.672
-89.052,-104.840004,-179.852,2025-02-16 16:30:40.680
-89.702,-105.31901,-178.149,2025-02-16 16:30:40.688
-90.130005,-105.68001,-178.15501,2025-02-16 16:30:40.695
-89.605,-105.421005,-179.052,2025-02-16 16:30:40.704
-88.925,-104.392006,-178.15501,2025-02-16 16:30:40.713
-88.199005,-105.174,-178.748,2025-02-16 16:30:40.720
-88.013,-106.434006,-179.11801,2025-02-16 16:30:40.728
-88.62601,-106.482,-177.095,2025-02-16 16:30:40.736
-88.105,-106.33501,-178.901,2025-02-16 16:30:40.744
-88.143005,-106.880005,-180.35701,2025-02-16 16:30:40.752
-87.86301,-108.01,-178.44101,2025-02-16 16:30:40.759
-87.43201,-106.590004,-179.18501,2025-02-16 16:30:40.768
-88.254005,-105.82101,-179.28401,2025-02-16 16:30:40.777
-88.329,-106.565,-178.10101,2025-02-16 16:30:40.783
-86.982,-106.017006,-179.649,2025-02-16 16:30:40.791
-87.489006,-106.175,-179.90001,2025-02-16 16:30:40.801
-88.313,-105.288,-178.06201,2025-02-16 16:30:40.807
-88.16801,-105.914,-178.587,2025-02-16 16:30:40.816
-87.91801,-106.535,-179.792,2025-02-16 16:30:40.824
-87.589005,-106.3,-181.386,2025-02-16 16:30:40.833
-88.425,-106.809006,-181.63701,2025-02-16 16:30:40.840
-88.096,-106.343,-180.272,2025-02-16 16:30:40.848
-87.420006,-106.48501,-179.64801,2025-02-16 16:30:40.856
-87.661,-106.93101,-179.18001,2025-02-16 16:30:40.864
-87.705,-106.296005,-178.878,2025-02-16 16:30:40.872
-88.245,-106.773,-178.65501,2025-02-16 16:30:40.880
-87.789,-107.26301,-179.28201,2025-02-16 16:30:40.887
-88.356,-107.004005,-179.906,2025-02-16 16:30:40.896
-89.746,-107.033005,-179.65001,2025-02-16 16:30:40.904
-88.490005,-106.271,-179.615,2025-02-16 16:30:40.912
-87.909004,-105.367004,-180.205,2025-02-16 16:30:40.919
-88.242004,-105.831,-181.113,2025-02-16 16:30:40.927
-88.412,-106.589005,-180.621,2025-02-16 16:30:40.935
-88.607,-105.437004,-180.35901,2025-02-16 16:30:40.945
-88.605,-105.324005,-179.337,2025-02-16 16:30:40.952
-88.535,-105.635,-179.199,2025-02-16 16:30:40.960
-87.888,-106.214005,-179.923,2025-02-16 16:30:40.968
-87.674,-105.976006,-179.238,2025-02-16 16:30:40.976
-88.535,-105.520004,-177.71901,2025-02-16 16:30:40.983
-89.228004,-105.479004,-177.19402,2025-02-16 16:30:40.992
-89.01601,-105.354004,-177.531,2025-02-16 16:30:41.001
-88.523,-105.41501,-178.06801,2025-02-16 16:30:41.009
-88.345,-104.547005,-178.223,2025-02-16 16:30:41.016
-88.503006,-105.201004,-178.19402,2025-02-16 16:30:41.024
-88.86,-105.87401,-178.29102,2025-02-16 16:30:41.033
-89.003006,-106.309006,-177.587,2025-02-16 16:30:41.040
-88.985,-106.094,-177.37001,2025-02-16 16:30:41.048
-88.581,-104.883,-177.074,2025-02-16 16:30:41.056
-88.325005,-106.453,-177.30602,2025-02-16 16:30:41.064
-87.629005,-106.382,-176.809,2025-02-16 16:30:41.072
-86.754005,-104.49801,-178.468,2025-02-16 16:30:41.081
-86.957,-105.691,-178.98001,2025-02-16 16:30:41.088
-87.825005,-106.520004,-178.757,2025-02-16 16:30:41.096
-87.887,-106.215004,-180.15201,2025-02-16 16:30:41.103
-88.461006,-105.950005,-179.63301,2025-02-16 16:30:41.111
-88.357,-105.94301,-180.199,2025-02-16 16:30:41.119
-86.568,-105.758,-178.837,2025-02-16 16:30:41.127
-87.841,-106.622,-177.837,2025-02-16 16:30:41.135
-88.560005,-106.90501,-177.75201,2025-02-16 16:30:41.144
-87.25201,-106.55401,-176.317,2025-02-16 16:30:41.152
-86.26,-106.68001,-178.076,2025-02-16 16:30:41.160
-86.123,-106.355,-179.345,2025-02-16 16:30:41.169
-86.256004,-106.56801,-177.28201,2025-02-16 16:30:41.176
-85.453,-106.493004,-177.921,2025-02-16 16:30:41.183
-84.755005,-106.538,-179.132,2025-02-16 16:30:41.193
-84.87,-106.76601,-179.697,2025-02-16 16:30:41.200
-86.039,-106.563,-179.899,2025-02-16 16:30:41.208
-86.092,-105.920006,-178.225,2025-02-16 16:30:41.215
-86.254005,-106.56901,-177.51001,2025-02-16 16:30:41.223
-87.608,-107.344,-178.00801,2025-02-16 16:30:41.232
-87.007,-106.226006,-178.723,2025-02-16 16:30:41.240
-86.11,-106.136,-178.442,2025-02-16 16:30:41.251
-85.73601,-107.481,-178.451,2025-02-16 16:30:41.256
-85.297005,-107.01301,-178.45201,2025-02-16 16:30:41.263
-85.719,-106.204,-178.52701,2025-02-16 16:30:41.271
-86.648,-106.49901,-176.968,2025-02-16 16:30:41.280
-86.729004,-106.17901,-175.505,2025-02-16 16:30:41.289
-86.024,-105.05401,-176.78601,2025-02-16 16:30:41.296
-85.733,-105.132,-176.87701,2025-02-16 16:30:41.304
-86.283005,-105.716,-176.64801,2025-02-16 16:30:41.312
-85.901,-106.008,-178.322,2025-02-16 16:30:41.319
-85.707,-107.159004,-178.35501,2025-02-16 16:30:41.328
-86.75001,-106.622,-178.11101,2025-02-16 16:30:41.336
-86.324005,-106.37401,-179.242,2025-02-16 16:30:41.344
-86.245,-106.577,-178.882,2025-02-16 16:30:41.359
-86.36201,-105.629005,-178.37401,2025-02-16 16:30:41.359
-85.72401,-105.14001,-178.363,2025-02-16 16:30:41.367
-86.242004,-105.289,-176.90001,2025-02-16 16:30:41.376
-86.943,-106.532005,-177.671,2025-02-16 16:30:41.384
-86.676,-106.936005,-178.544,2025-02-16 16:30:41.392
-86.09901,-105.914,-177.197,2025-02-16 16:30:41.400
-86.256004,-105.508,-177.80301,2025-02-16 16:30:41.407
-86.04301,-105.269005,-176.889,2025-02-16 16:30:41.415
-85.872,-105.455,-175.38,2025-02-16 16:30:41.424
-86.003006,-105.90101,-176.619,2025-02-16 16:30:41.432
-85.679,-105.661,-177.29901,2025-02-16 16:30:41.440
-85.985,-105.801,-177.882,2025-02-16 16:30:41.448
-86.186005,-105.81901,-177.66501,2025-02-16 16:30:41.455
-86.797005,-106.100006,-178.83101,2025-02-16 16:30:41.463
-87.032005,-106.66601,-180.75601,2025-02-16 16:30:41.472
-86.186005,-105.935005,-179.145,2025-02-16 16:30:41.480
-86.494,-106.073006,-179.27101,2025-02-16 16:30:41.488
-86.202,-106.036,-178.11101,2025-02-16 16:30:41.496
-85.44701,-105.20701,-176.397,2025-02-16 16:30:41.504
-85.503006,-105.852005,-176.59001,2025-02-16 16:30:41.513
-85.671005,-105.552,-177.07701,2025-02-16 16:30:41.521
-86.117004,-105.06901,-177.82101,2025-02-16 16:30:41.528
-85.48801,-105.634,-176.031,2025-02-16 16:30:41.536
-85.296005,-105.72301,-176.242,2025-02-16 16:30:41.544
-85.508,-106.079,-178.86401,2025-02-16 16:30:41.552
-84.880005,-106.87301,-179.69101,2025-02-16 16:30:41.559
