Y acceleration m/s^2,-X acceleration m/s^2,Z acceleration m/s^2 Z,Sample time [seg]
10.362105,2.815581,4.4819455,2025-02-16 16:31:07.618
8.322245,1.8866309,0.90979666,2025-02-16 16:31:07.622
8.523358,2.1260512,4.060566,2025-02-16 16:31:07.626
9.030929,1.733402,7.9391727,2025-02-16 16:31:07.631
7.4986396,0.10534488,2.96881,2025-02-16 16:31:07.635
7.5944076,-1.6472107,2.5187001,2025-02-16 16:31:07.640
8.63828,-1.2737153,3.8402996,2025-02-16 16:31:07.643
12.105083,1.0247183,12.344504,2025-02-16 16:31:07.649
6.7612257,0.6512229,-6.8761473,2025-02-16 16:31:07.651
11.626244,2.327164,10.170568,2025-02-16 16:31:07.655
14.049175,2.96881,17.33402,2025-02-16 16:31:07.659
6.2823853,0.9864111,-1.2545617,2025-02-16 16:31:07.663
7.785944,1.3982137,1.9536686,2025-02-16 16:31:07.667
13.101071,3.6104562,17.266983,2025-02-16 16:31:07.671
8.207323,1.8962077,-1.532289,2025-02-16 16:31:07.675
7.029376,0.6799533,-7.1826053,2025-02-16 16:31:07.679
14.60463,1.7621324,16.347609,2025-02-16 16:31:07.683
9.816227,1.5035586,2.4420857,2025-02-16 16:31:07.688
7.28795,1.9728222,-4.367024,2025-02-16 16:31:07.691
15.351622,4.012682,21.41374,2025-02-16 16:31:07.696
7.776367,0.80445176,2.7485435,2025-02-16 16:31:07.699
4.6351743,-2.0111294,-6.129156,2025-02-16 16:31:07.704
10.04607,-2.0494366,8.7532015,2025-02-16 16:31:07.707
7.776367,-2.1260512,-0.50757074,2025-02-16 16:31:07.711
6.4739213,-1.8387469,-9.911995,2025-02-16 16:31:07.714
11.473015,0.59376204,-0.6799533,2025-02-16 16:31:07.719
9.548077,1.0630256,-3.5051112,2025-02-16 16:31:07.722
8.734048,1.2449849,-3.1890767,2025-02-16 16:31:07.728
10.496181,1.7238252,5.267244,2025-02-16 16:31:07.731
7.967903,2.4420857,2.0685902,2025-02-16 16:31:07.736
7.52737,4.098873,3.4093432,2025-02-16 16:31:07.739
8.762778,6.2249246,10.43872,2025-02-16 16:31:07.743
5.3725886,5.5162406,0.8714894,2025-02-16 16:31:07.747
7.1730285,4.5872903,6.9527617,2025-02-16 16:31:07.751
8.494628,3.7828386,8.494628,2025-02-16 16:31:07.755
7.680599,2.6527755,1.3311762,2025-02-16 16:31:07.759
10.505757,2.3558946,6.167464,2025-02-16 16:31:07.762
11.147403,1.541866,4.3287168,2025-02-16 16:31:07.766
11.597513,0.2873042,4.357447,2025-02-16 16:31:07.770
10.697293,-2.384625,4.7309427,2025-02-16 16:31:07.775
9.088389,-4.3957543,1.982399,2025-02-16 16:31:07.779
9.988609,-4.721366,6.253655,2025-02-16 16:31:07.784
9.394848,-3.9935284,5.707777,2025-02-16 16:31:07.787
9.193734,-2.27928,4.185065,2025-02-16 16:31:07.791
9.787497,-0.9864111,4.4244847,2025-02-16 16:31:07.794
10.7356,-0.7757214,6.301539,2025-02-16 16:31:07.799
8.532935,-0.8619126,-3.2465374,2025-02-16 16:31:07.803
9.32781,-0.1436521,0.92895025,2025-02-16 16:31:07.807
10.180145,1.7429788,6.3111157,2025-02-16 16:31:07.810
9.260772,4.4340615,3.5529952,2025-02-16 16:31:07.815
8.839393,5.00867,5.171476,2025-02-16 16:31:07.818
7.8529816,4.280833,4.098873,2025-02-16 16:31:07.824
7.335834,3.371036,2.7485435,2025-02-16 16:31:07.827
7.920019,3.122039,3.916914,2025-02-16 16:31:07.831
7.9487495,3.3135753,3.667917,2025-02-16 16:31:07.835
8.6574335,2.719813,3.2848446,2025-02-16 16:31:07.841
9.576807,1.5705963,5.3342814,2025-02-16 16:31:07.845
9.002198,-0.35434186,0.6607997,2025-02-16 16:31:07.848
10.333375,-1.4173675,3.1411927,2025-02-16 16:31:07.851
11.33894,-1.3982137,5.66947,2025-02-16 16:31:07.855
10.323798,-0.019153614,3.5338416,2025-02-16 16:31:07.859
10.113108,2.2505496,5.8801594,2025-02-16 16:31:07.863
10.180145,2.6910827,10.218452,2025-02-16 16:31:07.866
8.676587,1.7429788,7.8050976,2025-02-16 16:31:07.872
7.8050976,0.82360536,6.3206925,2025-02-16 16:31:07.877
8.734048,0.9576807,6.847417,2025-02-16 16:31:07.879
9.5385,1.6950948,5.6215854,2025-02-16 16:31:07.883
9.414001,2.030283,-1.4939818,2025-02-16 16:31:07.888
9.461885,1.7717092,-2.815581,2025-02-16 16:31:07.891
11.300632,1.0247183,3.9264908,2025-02-16 16:31:07.895
9.682152,-0.545878,2.6144683,2025-02-16 16:31:07.899
9.011775,-1.6663644,3.9456444,2025-02-16 16:31:07.902
10.314221,-1.292869,6.5505357,2025-02-16 16:31:07.906
8.130709,-1.043872,2.6623523,2025-02-16 16:31:07.910
8.389283,-0.038307227,3.7349546,2025-02-16 16:31:07.914
9.11712,1.1300632,4.012682,2025-02-16 16:31:07.919
8.561666,1.2066777,2.825158,2025-02-16 16:31:07.923
11.013328,1.0534488,6.8186865,2025-02-16 16:31:07.930
11.683704,0.8810662,4.2042184,2025-02-16 16:31:07.931
10.553641,1.5610195,-1.3982137,2025-02-16 16:31:07.937
9.615114,1.6376339,0.10534488,2025-02-16 16:31:07.941
8.647857,0.1436521,4.0414124,2025-02-16 16:31:07.944
6.6175733,-1.532289,5.889736,2025-02-16 16:31:07.947
7.1826053,-1.982399,8.829816,2025-02-16 16:31:07.950
7.3071036,-1.0342951,5.9280434,2025-02-16 16:31:07.954
9.040505,2.2697031,1.2258313,2025-02-16 16:31:07.959
13.493721,4.414908,7.967903,2025-02-16 16:31:07.962
11.81778,3.5913026,0.22026655,2025-02-16 16:31:07.967
11.032481,2.0590134,-1.1875241,2025-02-16 16:31:07.971
12.77546,1.1013328,8.39886,2025-02-16 16:31:07.976
9.433155,1.1779473,2.336741,2025-02-16 16:31:07.980
8.580819,3.0454245,2.3942018,2025-02-16 16:31:07.983
9.308656,3.1316159,8.034941,2025-02-16 16:31:07.987
7.6710224,1.0055647,5.7843914,2025-02-16 16:31:07.991
6.579266,-1.9057846,0.5267244,2025-02-16 16:31:07.994
9.5385,-3.1316159,9.165004,2025-02-16 16:31:07.999
9.423578,-2.8634653,3.4476504,2025-02-16 16:31:08.004
10.43872,-0.15322891,-0.19153613,2025-02-16 16:31:08.007
13.215993,2.3080103,8.90643,2025-02-16 16:31:08.013
9.797073,1.8100165,-2.183512,2025-02-16 16:31:08.016
8.762778,-0.18195933,-1.2545617,2025-02-16 16:31:08.019
10.228029,-2.0111294,6.4164605,2025-02-16 16:31:08.023
8.00621,-2.3942018,2.6910827,2025-02-16 16:31:08.028
8.283937,0.36391866,2.6719291,2025-02-16 16:31:08.031
8.63828,2.719813,4.606444,2025-02-16 16:31:08.035
7.8146744,2.2984335,2.4516625,2025-02-16 16:31:08.040
6.742072,0.51714754,2.327164,2025-02-16 16:31:08.043
8.523358,-0.48841715,8.561666,2025-02-16 16:31:08.046
8.532935,-0.095768064,6.0046577,2025-02-16 16:31:08.050
8.101978,2.5091233,-0.31603462,2025-02-16 16:31:08.054
14.250289,4.213795,12.08593,2025-02-16 16:31:08.059
10.036493,3.3901896,-1.3215994,2025-02-16 16:31:08.063
8.772355,1.6567876,-2.2601264,2025-02-16 16:31:08.067
10.084377,0.5554548,7.345411,2025-02-16 16:31:08.072
6.847417,-0.32561144,2.4516625,2025-02-16 16:31:08.075
5.9759274,0.17238252,-0.8331822,2025-02-16 16:31:08.080
7.1251445,1.7621324,5.6120086,2025-02-16 16:31:08.083
7.345411,2.767697,6.291962,2025-02-16 16:31:08.087
6.885724,2.719813,3.9456444,2025-02-16 16:31:08.090
7.97748,2.327164,5.7269306,2025-02-16 16:31:08.096
9.375694,2.2984335,7.335834,2025-02-16 16:31:08.099
9.461885,2.815581,4.501099,2025-02-16 16:31:08.108
10.036493,3.1603463,2.6431987,2025-02-16 16:31:08.108
10.94629,3.0358477,4.501099,2025-02-16 16:31:08.111
10.055647,1.9440918,3.4380736,2025-02-16 16:31:08.115
7.795521,0.842759,-0.5267244,2025-02-16 16:31:08.120
8.983045,0.7565677,5.9184666,2025-02-16 16:31:08.122
7.690176,1.3790601,5.2385135,2025-02-16 16:31:08.128
7.3166804,2.3080103,2.2122424,2025-02-16 16:31:08.131
9.011775,3.169923,6.5122285,2025-02-16 16:31:08.135
8.350976,3.122039,7.086837,2025-02-16 16:31:08.140
9.299079,3.323152,10.409989,2025-02-16 16:31:08.143
10.314221,3.6487634,12.4785795,2025-02-16 16:31:08.147
9.854534,3.620033,12.038046,2025-02-16 16:31:08.151
8.810662,2.72939,8.274361,2025-02-16 16:31:08.154
8.772355,1.3790601,8.255207,2025-02-16 16:31:08.160
9.557653,0.009576807,9.481039,2025-02-16 16:31:08.163
7.8146744,-1.3120226,1.5514427,2025-02-16 16:31:08.167
8.6095495,-0.1436521,0.41180268,2025-02-16 16:31:08.171
10.25676,2.815581,2.1260512,2025-02-16 16:31:08.175
8.973468,3.7253778,-1.4748282,2025-02-16 16:31:08.180
8.724471,3.4284968,0.5650316,2025-02-16 16:31:08.185
7.920019,2.6048915,1.5131354,2025-02-16 16:31:08.187
8.896853,2.3654714,6.6750345,2025-02-16 16:31:08.191
8.781932,2.0590134,6.1195793,2025-02-16 16:31:08.195
6.7133417,2.135628,-1.4269443,2025-02-16 16:31:08.199
11.15698,2.9017725,8.0445175,2025-02-16 16:31:08.202
9.749189,2.6048915,1.4173675,2025-02-16 16:31:08.207
8.350976,2.2026656,-3.5242648,2025-02-16 16:31:08.211
12.334928,3.3135753,8.101978,2025-02-16 16:31:08.216
11.252748,3.4572272,6.5984197,2025-02-16 16:31:08.219
9.308656,2.3750482,2.1547816,2025-02-16 16:31:08.225
12.26789,1.8579005,14.202404,2025-02-16 16:31:08.229
9.289502,1.1971009,4.6926355,2025-02-16 16:31:08.231
7.192182,0.842759,-0.31603462,2025-02-16 16:31:08.235
11.271901,2.6048915,10.247183,2025-02-16 16:31:08.239
11.204864,3.821146,8.552089,2025-02-16 16:31:08.243
8.446744,3.0262709,-1.7142484,2025-02-16 16:31:08.247
10.563218,2.0015526,6.4260373,2025-02-16 16:31:08.250
9.77792,1.5610195,6.9048777,2025-02-16 16:31:08.255
8.149862,2.6144683,1.3024458,2025-02-16 16:31:08.259
8.839393,4.309563,3.8881836,2025-02-16 16:31:08.263
8.801085,5.046977,4.414908,2025-02-16 16:31:08.267
6.2632318,3.3518825,-2.767697,2025-02-16 16:31:08.272
7.73806,0.9576807,0.89064306,2025-02-16 16:31:08.275
8.791509,0.33518824,3.3039982,2025-02-16 16:31:08.279
7.489063,0.842759,-2.8443117,2025-02-16 16:31:08.283
9.844957,2.4420857,0.38307226,2025-02-16 16:31:08.287
10.505757,2.834735,2.2984335,2025-02-16 16:31:08.290
7.824251,1.0247183,-3.9456444,2025-02-16 16:31:08.295
8.130709,-0.7757214,0.8523358,2025-02-16 16:31:08.299
7.795521,-0.32561144,3.1124623,2025-02-16 16:31:08.303
6.991069,1.0726024,0.62249243,2025-02-16 16:31:08.307
8.082825,2.8634653,3.8786068,2025-02-16 16:31:08.311
9.11712,2.8060043,7.28795,2025-02-16 16:31:08.314
8.523358,1.3215994,6.8091097,2025-02-16 16:31:08.321
9.232041,0.4309563,8.63828,2025-02-16 16:31:08.322
10.620679,0.5650316,10.189722,2025-02-16 16:31:08.327
8.963891,0.81402856,4.2425256,2025-02-16 16:31:08.331
10.151415,1.2641385,6.3206925,2025-02-16 16:31:08.335
9.988609,0.59376204,7.240066,2025-02-16 16:31:08.339
8.714894,-1.0630256,3.7924154,2025-02-16 16:31:08.343
9.14585,-0.6703765,4.865018,2025-02-16 16:31:08.347
8.1402855,1.1013328,-0.12449849,2025-02-16 16:31:08.351
8.772355,3.4859576,2.0015526,2025-02-16 16:31:08.355
10.726024,4.6926355,7.441179,2025-02-16 16:31:08.360
8.226477,3.3327289,1.7525556,2025-02-16 16:31:08.363
9.088389,2.2697031,4.280833,2025-02-16 16:31:08.368
9.260772,2.0398598,5.0182467,2025-02-16 16:31:08.371
9.835381,2.3750482,5.793968,2025-02-16 16:31:08.376
9.260772,2.3080103,5.1140146,2025-02-16 16:31:08.379
9.950302,1.4652514,8.896853,2025-02-16 16:31:08.382
8.494628,-0.4309563,5.6982,2025-02-16 16:31:08.387
8.954314,-1.685518,7.843405,2025-02-16 16:31:08.390
7.728483,-2.3750482,0.8714894,2025-02-16 16:31:08.394
9.251195,-1.6759412,3.9073372,2025-02-16 16:31:08.399
10.572795,-0.6607997,4.721366,2025-02-16 16:31:08.403
10.563218,0.19153613,2.815581,2025-02-16 16:31:08.409
9.634268,0.12449849,0.2777274,2025-02-16 16:31:08.411
10.036493,0.19153613,4.9320555,2025-02-16 16:31:08.416
8.7053175,1.091756,4.606444,2025-02-16 16:31:08.419
8.322245,2.3750482,3.514688,2025-02-16 16:31:08.423
8.130709,3.6487634,5.257667,2025-02-16 16:31:08.428
8.42759,4.213795,6.579266,2025-02-16 16:31:08.431
8.1402855,3.8115692,4.865018,2025-02-16 16:31:08.435
9.519346,2.834735,6.847417,2025-02-16 16:31:08.439
9.701305,1.2641385,1.9153614,2025-02-16 16:31:08.443
9.615114,0.5650316,-1.4077905,2025-02-16 16:31:08.447
12.325351,1.043872,2.7964275,2025-02-16 16:31:08.450
11.750742,1.2354081,-0.8619126,2025-02-16 16:31:08.455
11.252748,1.7046716,-1.982399,2025-02-16 16:31:08.459
11.664551,2.6719291,1.1683705,2025-02-16 16:31:08.463
8.39886,2.6431987,-3.122039,2025-02-16 16:31:08.467
8.7053175,2.2697031,1.0821792,2025-02-16 16:31:08.472
9.11712,1.8962077,6.5984197,2025-02-16 16:31:08.475
7.489063,1.3024458,2.7389667,2025-02-16 16:31:08.479
7.431602,1.5705963,4.855441,2025-02-16 16:31:08.482
9.021352,2.0398598,10.5440645,2025-02-16 16:31:08.487
7.28795,1.4173675,4.903325,2025-02-16 16:31:08.490
9.126697,0.46926352,8.810662,2025-02-16 16:31:08.495
8.619126,-1.532289,4.0797195,2025-02-16 16:31:08.499
9.615114,-1.7812861,4.4436383,2025-02-16 16:31:08.504
11.080365,-0.50757074,1.2449849,2025-02-16 16:31:08.507
10.840945,1.532289,-1.0247183,2025-02-16 16:31:08.511
13.666103,4.0222588,6.0525417,2025-02-16 16:31:08.515
12.133814,3.4284968,5.985504,2025-02-16 16:31:08.520
9.241618,1.6663644,0.50757074,2025-02-16 16:31:08.523
9.921572,0.7757214,8.896853,2025-02-16 16:31:08.527
6.8569937,0.4213795,2.5761611,2025-02-16 16:31:08.530
3.41892,0.6512229,-5.1906295,2025-02-16 16:31:08.535
6.83784,2.9496565,5.9759274,2025-02-16 16:31:08.539
7.326257,3.916914,6.6654577,2025-02-16 16:31:08.545
8.322245,3.964798,5.2289367,2025-02-16 16:31:08.547
9.969456,3.4380736,4.2999864,2025-02-16 16:31:08.551
12.74673,2.6910827,8.37013,2025-02-16 16:31:08.555
8.695741,0.82360536,-7.1155677,2025-02-16 16:31:08.560
13.570335,1.9728222,7.642292,2025-02-16 16:31:08.563
11.568783,1.1683705,3.4284968,2025-02-16 16:31:08.568
5.793968,-0.7565677,-9.864111,2025-02-16 16:31:08.571
11.291056,-0.51714754,12.105083,2025-02-16 16:31:08.575
11.310209,-1.5035586,16.318878,2025-02-16 16:31:08.582
1.7142484,-3.371036,-11.089942,2025-02-16 16:31:08.583
11.329363,0.7182605,18.904617,2025-02-16 16:31:08.586
9.346964,2.1260512,11.722012,2025-02-16 16:31:08.591
4.2521024,1.733402,-6.0525417,2025-02-16 16:31:08.595
12.976573,2.6431987,18.722658,2025-02-16 16:31:08.599
10.093954,0.8331822,8.772355,2025-02-16 16:31:08.603
4.2521024,-1.2545617,-9.80665,2025-02-16 16:31:08.608
12.028469,-0.5363012,9.423578,2025-02-16 16:31:08.611
8.149862,-0.5650316,-3.016694,2025-02-16 16:31:08.615
7.374141,-0.19153613,-7.5944076,2025-02-16 16:31:08.619
10.898406,1.4939818,5.3342814,2025-02-16 16:31:08.622
8.896853,2.183512,3.2465374,2025-02-16 16:31:08.626
7.833828,2.528277,3.217807,2025-02-16 16:31:08.630
7.73806,2.9783869,6.493075,2025-02-16 16:31:08.634
7.3549876,3.8115692,6.83784,2025-02-16 16:31:08.640
7.374141,4.865018,6.3206925,2025-02-16 16:31:08.643
7.2687964,4.367024,6.646304,2025-02-16 16:31:08.647
6.933608,2.719813,5.257667,2025-02-16 16:31:08.651
6.9144545,0.9959879,3.4572272,2025-02-16 16:31:08.655
8.494628,0.06703765,4.0892963,2025-02-16 16:31:08.659
8.66701,0.39264908,0.19153613,2025-02-16 16:31:08.663
10.793061,2.1260512,5.401319,2025-02-16 16:31:08.667
12.842498,3.1507695,11.674128,2025-02-16 16:31:08.672
9.749189,1.6184803,5.0182467,2025-02-16 16:31:08.676
9.078813,-0.2777274,7.603985,2025-02-16 16:31:08.679
8.456321,-2.9400797,8.513782,2025-02-16 16:31:08.682
6.7229185,-3.3327289,0.7086837,2025-02-16 16:31:08.687
11.166556,-1.6089035,10.553641,2025-02-16 16:31:08.691
10.5440645,0.15322891,3.9360676,2025-02-16 16:31:08.696
8.149862,1.3503298,-2.432509,2025-02-16 16:31:08.699
9.883265,2.0111294,4.3478703,2025-02-16 16:31:08.704
7.2304893,2.0398598,2.5378537,2025-02-16 16:31:08.708
6.2823853,2.0494366,1.0630256,2025-02-16 16:31:08.712
7.52737,3.41892,5.9184666,2025-02-16 16:31:08.715
7.0102224,4.060566,2.3942018,2025-02-16 16:31:08.719
6.6367273,3.9839516,-1.5801731,2025-02-16 16:31:08.723
10.01734,4.309563,7.019799,2025-02-16 16:31:08.727
9.394848,3.0262709,4.817134,2025-02-16 16:31:08.731
8.255207,1.733402,1.685518,2025-02-16 16:31:08.737
10.697293,1.2258313,10.333375,2025-02-16 16:31:08.746
10.093954,-0.4405331,8.331821,2025-02-16 16:31:08.747
8.542512,-2.432509,0.842759,2025-02-16 16:31:08.748
12.066776,-2.4420857,9.011775,2025-02-16 16:31:08.751
10.28549,-1.7525556,5.391742,2025-02-16 16:31:08.754
8.082825,-0.7374141,-4.0797195,2025-02-16 16:31:08.759
10.323798,0.1436521,8.6574335,2025-02-16 16:31:08.763
7.6231384,-0.23942018,5.5258174,2025-02-16 16:31:08.766
6.7708025,-1.733402,7.1634517,2025-02-16 16:31:08.771
8.925584,-2.3175871,12.172121,2025-02-16 16:31:08.775
9.825804,-0.842759,10.208876,2025-02-16 16:31:08.778
8.781932,1.5227122,-1.0247183,2025-02-16 16:31:08.783
10.28549,3.514688,4.0701427,2025-02-16 16:31:08.787
8.2169,2.681506,1.4269443,2025-02-16 16:31:08.793
9.136273,0.40222588,6.2345014,2025-02-16 16:31:08.795
9.232041,-2.27928,4.8937483,2025-02-16 16:31:08.800
9.394848,-1.6472107,-0.22984336,2025-02-16 16:31:08.803
11.702858,2.135628,1.8387469,2025-02-16 16:31:08.808
10.28549,4.453215,-2.96881,2025-02-16 16:31:08.811
9.873688,4.9703627,1.8962077,2025-02-16 16:31:08.814
10.496181,3.6583402,9.126697,2025-02-16 16:31:08.819
7.2209125,0.36391866,3.916914,2025-02-16 16:31:08.823
5.5737014,-1.6472107,1.2641385,2025-02-16 16:31:08.826
9.56723,0.7086837,12.670115,2025-02-16 16:31:08.831
9.528923,2.1260512,6.1100025,2025-02-16 16:31:08.835
8.839393,2.3942018,1.8579005,2025-02-16 16:31:08.840
11.15698,2.0111294,5.45878,2025-02-16 16:31:08.843
9.911995,0.32561144,2.6048915,2025-02-16 16:31:08.847
9.184157,-0.7374141,1.2162545,2025-02-16 16:31:08.851
9.3182335,0.009576807,2.2505496,2025-02-16 16:31:08.855
9.356541,0.9576807,2.9113493,2025-02-16 16:31:08.859
9.270349,1.8195933,4.0892963,2025-02-16 16:31:08.864
8.810662,1.4652514,3.6296098,2025-02-16 16:31:08.866
9.14585,0.545878,7.2209125,2025-02-16 16:31:08.871
8.542512,0.019153614,3.9456444,2025-02-16 16:31:08.874
9.14585,0.22984336,4.7500963,2025-02-16 16:31:08.880
10.113108,1.2162545,5.8801594,2025-02-16 16:31:08.883
8.714894,0.8331822,0.6895301,2025-02-16 16:31:08.887
9.260772,-0.41180268,3.1028855,2025-02-16 16:31:08.891
9.710882,-1.3982137,4.9224787,2025-02-16 16:31:08.897
8.456321,-2.3942018,1.1683705,2025-02-16 16:31:08.899
9.768343,-0.58418524,4.7979803,2025-02-16 16:31:08.904
9.5385,1.4939818,4.3287168,2025-02-16 16:31:08.909
9.107543,2.9113493,3.0550013,2025-02-16 16:31:08.911
9.959879,3.3423057,6.196194,2025-02-16 16:31:08.915
8.762778,3.4763808,3.667917,2025-02-16 16:31:08.919
9.136273,3.3518825,5.363012,2025-02-16 16:31:08.922
8.801085,3.8881836,3.964798,2025-02-16 16:31:08.930
7.8625584,4.6160207,0.41180268,2025-02-16 16:31:08.931
9.643845,5.6120086,6.4739213,2025-02-16 16:31:08.937
7.728483,4.6830587,1.8100165,2025-02-16 16:31:08.942
5.803545,2.7485435,-0.79487497,2025-02-16 16:31:08.943
8.647857,1.1875241,7.8912888,2025-02-16 16:31:08.947
8.1881695,0.18195933,4.3957543,2025-02-16 16:31:08.952
8.992621,-0.22984336,1.4748282,2025-02-16 16:31:08.955
11.645397,0.05746084,6.742072,2025-02-16 16:31:08.960
11.798626,-0.33518824,2.6240451,2025-02-16 16:31:08.962
10.295067,-1.0151415,-3.1316159,2025-02-16 16:31:08.967
12.794614,-0.2681506,4.1276035,2025-02-16 16:31:08.971
10.04607,1.3982137,-0.11492168,2025-02-16 16:31:08.975
9.088389,2.9975405,1.3215994,2025-02-16 16:31:08.981
9.672575,3.5338416,7.153875,2025-02-16 16:31:08.983
6.301539,2.2888567,2.231396,2025-02-16 16:31:08.987
7.019799,1.541866,5.9759274,2025-02-16 16:31:08.991
7.4986396,2.1452048,7.019799,2025-02-16 16:31:08.995
8.226477,3.9073372,5.5162406,2025-02-16 16:31:09.000
8.66701,5.104438,3.9552212,2025-02-16 16:31:09.003
9.030929,4.4340615,3.7253778,2025-02-16 16:31:09.007
10.1226845,2.9592333,5.6120086,2025-02-16 16:31:09.010
11.195287,0.7661445,7.795521,2025-02-16 16:31:09.015
10.429143,-0.9864111,3.572149,2025-02-16 16:31:09.018
13.2351465,-0.45968673,8.542512,2025-02-16 16:31:09.023
11.18571,0.047884032,0.076614454,2025-02-16 16:31:09.027
11.33894,0.545878,3.265691,2025-02-16 16:31:09.031
10.237606,0.47884035,2.9592333,2025-02-16 16:31:09.035
7.5561004,-0.8619126,0.8331822,2025-02-16 16:31:09.040
8.236053,-0.92895025,6.1100025,2025-02-16 16:31:09.043
6.8665705,0.20111294,2.719813,2025-02-16 16:31:09.047
8.523358,1.9632454,6.0525417,2025-02-16 16:31:09.051
9.203311,2.6431987,6.8186865,2025-02-16 16:31:09.055
8.408437,2.432509,2.030283,2025-02-16 16:31:09.059
9.825804,2.135628,2.6527755,2025-02-16 16:31:09.063
10.295067,1.5801731,1.7812861,2025-02-16 16:31:09.066
10.773908,2.030283,0.6991069,2025-02-16 16:31:09.072
11.511322,2.8443117,1.6663644,2025-02-16 16:31:09.075
10.381259,3.4572272,2.5091233,2025-02-16 16:31:09.079
11.18571,3.7349546,7.565677,2025-02-16 16:31:09.083
9.260772,2.4133554,5.3342814,2025-02-16 16:31:09.087
8.379706,-0.34476504,5.803545,2025-02-16 16:31:09.091
8.2169,-2.777274,5.497087,2025-02-16 16:31:09.095
9.461885,-2.1643584,5.142745,2025-02-16 16:31:09.098
9.299079,-1.091756,1.532289,2025-02-16 16:31:09.103
9.375694,-1.0055647,0.0,2025-02-16 16:31:09.106
10.572795,-0.49799395,5.2863975,2025-02-16 16:31:09.110
11.109096,-1.340753,7.7667904,2025-02-16 16:31:09.114
9.346964,-1.0151415,3.9073372,2025-02-16 16:31:09.119
11.051635,0.51714754,6.83784,2025-02-16 16:31:09.123
8.322245,1.4077905,-0.59376204,2025-02-16 16:31:09.128
9.720459,2.1452048,1.6567876,2025-02-16 16:31:09.131
9.768343,1.7621324,4.7500963,2025-02-16 16:31:09.136
9.528923,0.59376204,6.3589997,2025-02-16 16:31:09.139
9.404425,-0.8619126,6.3781533,2025-02-16 16:31:09.143
8.054094,-1.532289,2.5953147,2025-02-16 16:31:09.146
9.490616,-1.1779473,7.651869,2025-02-16 16:31:09.151
10.582372,-0.81402856,8.42759,2025-02-16 16:31:09.155
7.9583263,-1.1587936,1.0821792,2025-02-16 16:31:09.158
10.43872,-0.51714754,6.703765,2025-02-16 16:31:09.162
8.207323,-0.8810662,1.0630256,2025-02-16 16:31:09.168
8.628703,-1.2258313,2.6910827,2025-02-16 16:31:09.172
9.624691,-1.2545617,8.446744,2025-02-16 16:31:09.177
8.6095495,-0.641646,5.7365074,2025-02-16 16:31:09.179
7.795521,0.80445176,2.0111294,2025-02-16 16:31:09.183
10.620679,2.6910827,8.695741,2025-02-16 16:31:09.187
9.241618,2.9879637,4.7309427,2025-02-16 16:31:09.193
9.308656,2.3558946,3.620033,2025-02-16 16:31:09.194
9.385271,1.5131354,5.353435,2025-02-16 16:31:09.199
8.801085,1.4077905,2.882619,2025-02-16 16:31:09.203
8.379706,2.183512,1.3215994,2025-02-16 16:31:09.207
7.9583263,2.566584,0.8619126,2025-02-16 16:31:09.210
8.303091,1.6184803,5.544971,2025-02-16 16:31:09.215
7.4603324,-0.47884035,5.1140146,2025-02-16 16:31:09.219
6.1100025,-2.4133554,1.5035586,2025-02-16 16:31:09.223
8.743625,-1.9057846,7.489063,2025-02-16 16:31:09.229
9.662998,-1.1875241,5.851429,2025-02-16 16:31:09.231
8.532935,0.10534488,-0.24899697,2025-02-16 16:31:09.235
12.852075,2.4516625,10.208876,2025-02-16 16:31:09.240
9.461885,2.4037786,0.23942018,2025-02-16 16:31:09.243
